CremonaReference,Discriminant,Point,Height,Provable
138a1,1,(1 : -2 : 1),0.177368191340135968310889521,0

138a2,12,(1/2*(-s + 8) : -s + 4 : 1),0.0886840956700679841554447603,0

138b1,13,(s : s - 8 : 1),0.448212410634459257167616310,0

138b2,73,(s + 6 : -5*s + 40 : 1),0.615712224306846799272014482,0

138b3,5,(9 : -23*s - 5 : 1),0.254026610263106258592233600,0

138b4,33,(-4 : 1/2*(23*s + 3) : 1),0.525432797907717413453064925,0

138c1,-8,(1/2*(s - 2) : 1/2*(-s - 4) : 1),0.404422894565878674319063229,0

138c2,13,(-s + 1 : 1/2*(-3*s - 1) : 1),0.418077798268091084035422123,0

138c3,-3,(10 : 1/2*(-23*s - 11) : 1),0.477003506028725235350844781,0

138c4,5,(8 : 1/2*(3*s - 9) : 1),0.291310071117437193011361439,0

