CremonaReference,Discriminant,Point,Height,Provable
1152a1,-8,(-1 : 1/2*s : 1),0.388037535428829845425584885,1

1152a2,-8,(-s : -2*s - 8 : 1),0.194018767714414922712792443,0

1152b1,-8,(1/2*s : -s + 2 : 1),0.194018767714414922712792443,1

1152b2,1,(2 : 4 : 1),0.388037535428829845425584885,0

1152c1,-24,(-3 : 3/2*s : 1),0.388037535428829845425584885,0

1152c2,-24,(-3*s + 12 : -18*s : 1),0.194018767714414922712792443,0

1152d1,8,(1/2*(-s + 4) : -s + 2 : 1),0.388277242229378143659808860,1

1152d2,-8,(-s - 2 : 2*s + 8 : 1),0.298568222653624011973148520,0

1152e1,24,(1 : 3/2*s : 1),0.319732820608844564471802415,0

1152e2,24,(3*s + 16 : 18*s + 72 : 1),0.159866410304422282235901208,0

1152f1,12,(4 : -3*s : 1),0.432331164573518032516075563,0

1152f2,12,(-2 : -6*s : 1),0.216165582286759016258037782,0

1152g1,24,(5 : 3/2*s : 1),0.216165582286759016258037782,0

1152g2,-8,(s + 4 : 2*s + 16 : 1),0.408235845599652746683225317,0

1152h1,-24,(1 : 3/2*s : 1),0.216165582286759016258037782,0

1152h2,-24,(-8 : -6*s : 1),0.432331164573518032516075563,0

1152i1,12,(13 : 9/2*s : 1),0.271689568517470068991976440,0

1152i2,12,(-2 : -18*s : 1),0.135844784258735034495988220,0

1152j1,-3,(-4 : 18*s : 1),0.271689568517470068991976441,0

1152j2,-3,(2 : 36*s : 1),0.135844784258735034495988220,0

1152k1,-24,(-17 : -27/2*s : 1),0.135844784258735034495988220,0

1152k2,-24,(-8 : 18*s : 1),0.271689568517470068991976441,0

1152l1,-15,(1/2*(3*s + 3) : 1/2*(9*s - 27) : 1),0.532176628994691971463466718,0

1152l2,-3,(-6 : 12*s : 1),0.388037535428829845425584885,0

1152m1,-8,(1/2*(s + 2) : -s + 2 : 1),0.298568222653624011973148520,1

1152m2,40,(-s + 4 : 2*s - 16 : 1),0.365710809337688043887140997,0

1152n1,-3,(0 : 6*s : 1),0.597136445307248023946297041,0

1152n2,12,(6 : -6*s : 1),0.388037535428829845425584885,0

1152o1,24,(3 : 3/2*s : 1),0.388037535428829845425584885,0

1152o2,-24,(0 : 6*s : 1),0.597136445307248023946297041,0

1152p1,-8,(1/2*(-3*s - 8) : 18 : 1),0.328623610652984453847767811,0

1152p2,24,(3*s + 14 : -18*s - 72 : 1),0.233061224477344917401862124,0

1152q1,24,(1/2*(-3*s + 8) : 3*s - 18 : 1),0.301881308438004439810973900,0

1152q2,-3,(-2 : -12*s : 1),0.319732820608844564471802415,0

1152r1,-24,(-1 : 3/2*s : 1),0.319732820608844564471802415,0

1152r2,-8,(3*s + 8 : -18*s : 1),0.328623610652984453847767811,0

1152s1,8,(1/2*(-3*s + 16) : -9*s + 18 : 1),0.408235845599652746683225317,0

1152s2,-3,(-10 : 12*s : 1),0.216165582286759016258037782,0

1152t1,24,(17 : -27/2*s : 1),0.135844784258735034495988220,0

1152t2,24,(-3*s + 8 : 18*s + 72 : 1),0.0679223921293675172479941101,0

