CremonaReference,Discriminant,Point,Height,Provable
660a1,-3,(-9 : -15*s : 1),0.173593392249524244194217451,0

660a2,-24,(0 : 11*s : 1),0.609360341125294892645430961,0

660b1,1,(1 : 3 : 1),0.205465656244813539079842625,0

660b2,12,(-s + 4 : -s - 12 : 1),0.102732828122406769539921313,0

660c1,33,(1/2*(3*s + 29) : 1/2*(21*s + 99) : 1),0.572271008145125611030843916,0

660c2,5,(6*s + 2 : 26*s - 60 : 1),0.466983197638681063027231402,0

660c3,8,(14 : -55/2*s : 1),0.350866881403114388173411758,0

660c4,21,(-20 : 22*s : 1),0.493611461195191742933157848,0

660d1,-8,(-5*s + 7 : 30*s - 15 : 1),0.228694428172152592090250605,0

660d2,-8,(-3 : -165/2*s : 1),0.457388856344305184180501211,0

660d3,-67,(19 : -125*s : 1),0.718429552356282158545957993,0

660d4,-7,(19 : -2750*s : 1),2.29304797801195513138434368,0

