CremonaReference,Discriminant,Point,Height
2406a1,5,(0 : -18*s : 1),0.203520409624054004743830076


2406b1,-7,(-7 : 3*s + 3 : 1),0.578429718017599175855353972


2406b2,-7,(-3*s - 3 : 1/2*(15*s + 53) : 1),0.289214859008799587927676986


2406c1,1,(5 : 6 : 1),0.0856635408068786335437195168


2406d1,1,(1 : 1 : 1),0.369327297533505584261465006


2406e1,1,(-2 : 13 : 1),0.0799824058088989362516749302


2406f1,1,(72 : 207 : 1),0.167900334846904017973629233


2406g1,1,(28 : 82 : 1),0.0595210079098520657435315740


