CremonaReference,Discriminant,Point,Height,Provable
522a1,-3,(-2 : -9*s + 1 : 1),0.0799437908536418198460026549,0

522b1,13,(12 : -32*s - 6 : 1),0.349777281973807965461095345,0

522b2,5,(-4 : -696*s + 2 : 1),0.891909000845527474397304811,0

522c1,-4,(-3/2*s : 1/2*(9*s + 6) : 1),0.233554136157538613454004336,0

522c2,-116,(-22 : -s + 11 : 1),0.475380946057050726556453961,0

522d1,-39,(-15 : 1/2*(27*s + 15) : 1),0.715519052612292676518995004,0

522d2,424,(-30 : 1/2*(-261*s + 30) : 1),1.31058402973384915241984244,0

522e1,12,(8 : 1/2*(9*s - 8) : 1),0.111338292299578166120886604,0

522f1,21,(14 : -12*s - 7 : 1),0.344312215751840299804687411,0

522f2,1,(36 : 11 : 1),0.130090610770810050527083450,0

522g1,-39,(-35 : -96*s + 17 : 1),0.349777281973807965461095345,0

522g2,-15,(13 : 2088*s - 7 : 1),0.891909000845527474397304811,0

522h1,8,(1/2*(-3*s + 6) : 6*s + 13 : 1),0.357709828694410988574340487,0

522h2,8,(9 : 1/2*(29*s - 10) : 1),0.550423079428410075564205278,0

522i1,1,(1 : 2 : 1),0.0799437908536418198460026549,0

522j1,1,(11 : 12 : 1),0.0273217016665049324201465617,0

522k1,21,(3*s + 12 : 12*s + 61 : 1),0.653938026922234151025719512,0

522k2,28,(1/2*(s + 16) : 7 : 1),0.539731587916360217069583011,0

522k3,5,(-10 : 1/2*(-29*s + 9) : 1),0.455044817661502970730906319,0

522k4,21,(24 : 1/2*(-27*s - 25) : 1),0.477682810605800918377519095,0

522l1,-3,(1 : -3*s - 1 : 1),0.0424203078399298497667770518,0

522m1,-183,(15 : 432*s - 8 : 1),1.25896043267073768608798705,0

522m2,537,(69 : -1296*s - 35 : 1),1.40931321632692164446707498,0

