CremonaReference,Discriminant,Point,Height,Provable
2548a1,1,(21 : 91 : 1),0.116736592843642186149770808,0

2548b1,-7,(-12 : 91*s : 1),0.127747684545704074073970979,0

2548c1,65,(-s + 13 : -s - 52 : 1),0.618951422456560094948667599,0

2548c2,1,(-19 : -91 : 1),0.233550668084248507643290607,0

2548d1,-728,(-26 : -7*s : 1),0.508097677516373263907313551,0

2548d2,-168,(-19 : 91/2*s : 1),0.848787249175824705953516631,0

2548e1,1,(2 : 13 : 1),0.127747684545704074073970979,0

2548f1,-791,(-16 : -49*s : 1),1.20109969132906028944831316,0

2548f2,301,(40 : 91*s : 1),1.08425744939022778474038312,0

2548g1,104,(4 : -s : 1),0.508097677516373263907313551,0

2548g2,5,(-10 : 26*s : 1),0.488235562486021633608997556,0

2548h1,-7,(-9 : -14*s : 1),0.136201906792786362450051561,0

2548i1,21,(0 : 7*s : 1),0.180117663379085318297847137,0

2548i2,21,(7 : 14*s : 1),0.360235326758170636595694275,0

2548j1,-308,(-42 : 49*s : 1),0.497521102827157914100826851,0

2548k1,-7,(0 : 49*s : 1),0.693856857617339571273425634,0

