CremonaReference,Discriminant,Point,Height,Provable
2370a1,1,(4 : 10 : 1),0.453578233757922316036123564,0

2370a2,8,(-3*s + 12 : -9*s + 42 : 1),0.226789116878961158018061782,0

2370b1,-15,(-2 : 1/2*(-s + 1) : 1),0.208335666634047461903184852,1

2370c1,253,(-77 : -2400*s + 38 : 1),0.799133358516919104873737245,0

2370c2,NA,NA,E1,NA

2370d1,1,(-9 : -116 : 1),0.750771724089506737785057834,0

2370d2,-267,(-27 : 40*s + 13 : 1),0.854243580277344591945575518,0

2370e1,NA,NA,E1,NA

2370e2,NA,NA,E1,NA

2370f1,-3,(-14 : 1/2*(25*s + 13) : 1),0.231163857715032464416848224,0

2370g1,-103,(19 : -60*s - 10 : 1),1.27309467174487882705927172,0

2370h1,-199,(-19 : -474*s + 9 : 1),1.86191856205130093422107800,0

2370h2,NA,NA,E1,NA

2370i1,1,(-17 : -2367 : 1),1.74269683425350085854576012,0

2370i2,188,(-43 : -1344*s + 21 : 1),5.17886821903714725942136005,0

2370i3,680,(-3/4 : 1/16*(10665*s - 2) : 1),1.36058369897002191813824536,0

2370i4,NA,NA,E1,NA

2370i5,NA,NA,E1,NA

2370i6,569,(5 : 1134*s - 3 : 1),3.07397793889937028152543876,0

2370j1,-15,(s - 2 : -s + 8 : 1),0.291731747797305620133359419,0

2370k1,-15,(-2 : 8*s + 1 : 1),0.309763775434838607952593266,0

2370k2,-15,(-16 : -79*s + 8 : 1),0.156010869344797223455504005,0

2370l1,33,(-s + 3 : 2*s - 12 : 1),0.671849136482730783374382102,0

2370l2,5,(3*s + 7 : 3*s + 25 : 1),0.373203237764546385384138847,0

2370l3,60,(1/2*(-5*s + 10) : 1/2*(-25*s - 230) :  1),0.517547971326192549652722259,0


2370l4,5,(-2*s + 12 : 9*s - 87 : 1),0.746406475529092770768277694,0

2370m1,-11,(-25 : 1/2*(-405*s + 25) : 1),0.323856984996346309461811414,0

2370m2,NA,NA,E1,NA

2370n1,-4,(-3*s - 2 : 9*s - 14 : 1),0.477520617648468126797135383,0

2370n2,13,(-6*s + 8 : -21*s + 29 : 1),0.495161240411343401705666465,0

2370n3,-123,(19 : 1/2*(79*s - 19) : 1),1.02295302979061558201694900,0

2370n4,13,(-21 : 1/2*(-243*s + 21) : 1),0.536282116179562640098665318,0

2370o1,1,(40 : -155 : 1),0.0167027901703980246023644363,0

