CremonaReference,Discriminant,Point,Height
2620a1,-7,(-9 : -5*s : 1),0.345064523252085612945148382


2620b1,1,(3 : 10 : 1),0.174549937773149341216475471


2620c1,-131,(1/9*(-2*s - 4) : 1/27*(-2*s + 131) :  1),0.515260271812661261987280046




2620c2,-755,(0 : -s : 1),1.78158834756074295501319822


2620d1,-4,(-5 : -5*s : 1),0.214615266494826189987243812


2620e1,-11,(1 : -50*s : 1),0.336126097874379518602652232


2620f1,13,(-s + 4 : -s + 12 : 1),0.322306363033737956230843920


2620f2,5,(-2*s + 10 : -12*s - 30 : 1),0.456070416085343724604181016


