CremonaReference,InitialHeight
2982a1,1.48789822324809905643640830
2982b1,0.708827442317769602015687059
2982b2,1.12956438344227038171942671
2982c1,0.0764907669488165698406093430
2982d1,0.220747620956481783144308759
2982d2,0.441495241912963566288617516
2982e1,0.433407077914698146021313456
2982e2,1.73363822818419574992597958
2982f1,0.166203285269358262585250869
2982g1,0.590475736311605168160786440
2982g2,0.683573823129201089280378056
2982g3,0
2982g4,0.337162476231272783329607845
2982h1,0.0767567449333300373131955045
2982i1,0.165949912420952328397687763
2982j1,1.13633125588722319473125103
2982j2,0
2982j3,1.45989043370944939808543771
2982j4,0
2982k1,0.327498683679615535535616102
2982k2,0.982496051038846606606848309
2982l1,0.309930683357513664635073192
2982l2,0.439610565957251598275144159
