CremonaReference,InitialHeight
510a1,0.0525508914465074974213927631
510a2,2.16314816443891005505534193
510b1,0.137337126117197666349271961
510b2,2.33815008830094807209703098
510c1,0.144108350927201538147967069
510c2,0.288216701854403076295934137
510d1,0.342397769435040525407859627
510d2,0.171198884717520262703929814
510d3,1.38738906056072849558907469
510d4,0.574178735614162080718421080
510e1,0.493158829394482121838318225
510e2,1.08756611848401879283587585
510e3,1.30126749372638062000431069
510e4,0
510e5,0.744074181853239868718248750
510e6,1.39398723279158157949814702
510e7,0
510e8,2.23581935275026435278819866
510f1,0.357529769901825028046803583
510f2,0.266814134957512202308640948
510f3,0.357529769901825028046803584
510f4,0.533628269915024404617281896
510g1,0.171901795805918916664015476
510g2,0.343803591611837833328030952
510g3,3.38594216337582094429828262
510g4,0
