CremonaReference,InitialHeight
2088a1,0.187066727381760059587699415
2088b1,0.433851681565937211767347627
2088b2,0.442844534435109245931134927
2088c1,1.72326625494718721173675026
2088d1,0.233160722788049638241453085
2088e1,0
2088f1,0.103576454997155539139619303
2088g1,0.361235616967410151091546055
2088h1,0.318882818208643242626693002
2088h2,0.637765636417286485253386003
2088i1,0.187066727381760059587699415
2088j1,0.109996153146582668452520904
2088k1,0.295159773022602914197941198
2088l1,0.225440270607510961511050390
2088m1,0.279456336533820773137253830
