CremonaReference,InitialHeight
1974a1,0.204861346184936712012723534
1974a2,0
1974b1,0.222412055310337071375836293
1974b2,0.433161236095204365672074117
1974c1,1.15151451636611783522289540
1974c2,0
1974c3,3.95220210007100248026562044
1974c4,0
1974d1,0.287002425758946560276963983
1974d2,0
1974e1,0.899514212355182979484669474
1974e2,1.79902842471036595896933895
1974f1,0.0611086197374938114400082609
1974f2,0.122217239474987622880016522
1974g1,0.223013282880195546979176709
1974g2,2.15558942127022638203515570
1974h1,0.580016778146871525151485461
1974h2,0.740973702435688468845915162
1974h3,2.74041398705673423244507128
1974h4,0
1974i1,0
1974i2,2.31213596949332788844276429
1974i3,0
1974i4,0
1974i5,0
1974i6,0
1974j1,0
1974j2,0
1974j3,0
1974j4,0
1974k1,0.157424073136560287811766100
1974k2,1.43903799405473092889097615
1974l1,0.499166343464825609661458376
1974l2,2.34197378742499785585058717
1974l3,0.774670555318020060791433231
1974l4,0
