CremonaReference,InitialHeight
525a1,0.457805429218800923444599689
525a2,0.518830022815148767654055320
525a3,0.259415011407574383827027661
525a4,0.259415011407574383827027661
525b1,0.373149604347256854454718802
525b2,0.450212245780312594209435093
525b3,0.472574897315478520504127142
525b4,0.750484292387554336037853338
525b5,0
525b6,0.236287448657739260252063571
525c1,0.627451663660715607465303968
525c2,0.134618433089937470561401687
525d1,0.0673092165449687352807008432
525d2,0.134618433089937470561401686
