CremonaReference,InitialHeight
2240a1,0.162019727763463222677280711
2240b1,0.162019727763463222677280711
2240c1,0.112440535403981512836355599
2240c2,3.48088910931968239758777753
2240d1,0.101497741880406181516777182
2240e1,1.03511572340200371142770107
2240e2,0.857937062903081688401888913
2240e3,0.711578357480231320363376078
2240e4,0.795245860803899942566188627
2240f1,0.613941328200020842034001637
2240f2,0.226258149829452701058763541
2240f3,0
2240f4,3.23442326855362395420015463
2240g1,0.0974317159467516768895472699
2240h1,0.159593369901103984125857622
2240i1,1.18793021082929626802230416
2240j1,0.128582376858844192046590967
2240k1,0.711578357480231320363376076
2240k2,0.355789178740115660181688039
2240k3,0.711578357480231320363376078
2240k4,0.711578357480231320363376077
2240l1,0.136787060764304125064649429
2240m1,0.0925733338021420941102904503
2240m2,0.210629345905844564132233774
2240m3,0.521604410343876822893983861
2240n1,0
2240o1,0.670854747569769502865349953
2240o2,0.456420704686994960993789740
2240o3,0.934352819261862416309342707
2240o4,0
2240p1,0.112440535403981512836355599
2240p2,2.32502636519232376768372379
2240q1,0.0638983245592976471742286831
2240r1,0.373794789376682073993814610
2240s1,0.101497741880406181516777182
2240t1,0.670854747569769502865349953
2240t2,0.456420704686994960993789740
2240t3,0
2240t4,0.934352819261862416309342707
2240u1,0.0638983245592976471742286831
2240v1,0.282536428440769740288446857
2240w1,0.0925733338021420941102904503
2240w2,0.210629345905844564132233774
2240w3,0.252387828036527032430952865
2240x1,0.199511513540557093659803590
2240y1,0.613941328200020842034001637
2240y2,0.226258149829452701058763541
2240y3,3.23442326855362395420015463
2240y4,0
2240z1,0.257221085550949521829888160
2240ba1,0.0974317159467516768895472699
2240bb1,0.128582376858844192046590967
