CremonaReference,InitialHeight
910a1,0.927086366203181882625665717
910a2,0.533439332193903628758769613
910a3,0
910a4,0
910b1,0.360154283715109261129050782
910b2,0.194372334252655275155249194
910c1,0.683649695263738594338949137
910c2,0.759351093363425800686341821
910c3,0.506234062242283867124227881
910c4,0.697633715871164841710292488
910d1,0.302242933768083320732814526
910d2,0.151121466884041660366407263
910e1,0
910e2,0
910e3,0
910f1,0.946685120842228146020284479
910f2,0.841497885193091685351363980
910g1,0.0629527850552466485672328014
910h1,0.0257076016566849468575218921
910i1,0.295425685597231299696396878
910i2,0.346442880849574165294831549
910j1,1.36038340514048422982192074
910j2,1.82423885513356500098648170
910j3,1.47108549438162955607096134
910j4,0
910j5,0
910j6,0
910k1,0.0664945425404251838423399988
910k2,1.17801985822678311649918431
