CremonaReference,InitialHeight
650a1,0.236028613852316227198461241
650a2,0.472057227704632454396922482
650a3,0
650a4,0.236028613852316227198461241
650b1,0.597103752531384233132647243
650b2,0
650c1,0.130259975431276219103333397
650d1,0.305534230405551429929622342
650e1,0
650e2,1.36293397254926722795975876
650f1,1.02358171314186515731796011
650f2,1.96350818197954515566925755
650g1,0.504421759254689885354592156
650g2,0.168140586418229961784864052
650h1,0.166288191600139793395140784
650h2,0.498864574800419380185422352
650h3,0
650i1,0
650i2,0.672562345672919847139456208
650j1,1.17046415359472223111630080
650j2,1.79168043805859650141201951
650j3,3.01582191632344085501472128
650j4,0
650k1,0.135792991291356191079832152
650l1,0.189633549729364659528827159
650l2,0
650m1,0.955638075520761094162515358
