CremonaReference,InitialHeight
1104a1,0.561942532806390480897954596
1104a2,0.970370595105898168295738171
1104a3,0
1104a4,0.485185297552949084147869085
1104b1,3.35657367141541323093280843
1104b2,0.817003411141904638786627201
1104c1,0.322518778932184231404636805
1104c2,0.388682976180296784270649370
1104c3,1.29007511572873692561854722
1104c4,0.621384114630674942491721144
1104d1,0.319925433371375449674528634
1104d2,0.414975010466853511949486561
1104e1,0.214018802668778302240344661
1104e2,0.428037605337556604480689321
1104f1,0.355033759711027419267041515
1104f2,0.177516879855513709633520758
1104g1,0.734468123558391070927415605
1104g2,2.70152658709402162000647297
1104g3,0.739526824685940856452497602
1104g4,0
1104h1,0.477003506028725235350844780
1104h2,0.582620142234874386022722878
1104h3,0.291310071117437193011361439
1104h4,1.33951712148708377920352463
1104i1,0.177368191340135968310889521
1104i2,0.354736382680271936621779041
