CremonaReference,InitialHeight
1725a1,0.144280156760841580109923888
1725b1,0.170753977143262162997117077
1725c1,2.33297868190262275327350817
1725c2,0
1725d1,0.337789874086497041268224259
1725d2,0.675579748172994082536448517
1725d3,0
1725d4,0
1725e1,0.0879318372646737334004224331
1725f1,0.355033759711027419267041515
1725f2,0.177516879855513709633520758
1725g1,0
1725g2,0
1725g3,0
1725g4,0
1725h1,0.772160125066990035574807954
1725i1,0.461817456857674276120621424
1725i2,0.563326044647653891845326127
1725j1,0
1725k1,0.411690000518015775926075977
1725k2,0.473925160006415305657969146
1725l1,0.148776341243224366699713886
1725m1,0
1725n1,0
1725o1,0
1725p1,0.0901910971812483133190305968
1725q1,0.325292446518966370769269940
1725q2,4.22585836676867690072165524
1725r1,1.00060180974760475876424703
1725r2,0.500300904873802379382123517
1725s1,0
1725t1,1.39791025184555849008959768
1725u1,0.251287993890325474090893349
1725u2,0.502575987780650948181786698
