CremonaReference,InitialHeight
880a1,0.197444486437195849848304028
880a2,0.247164995292356154604258832
880b1,0.0852899814537405628822537085
880b2,0.170579962907481125764507417
880c1,0
880c2,2.67618593351658126573812256
880c3,0.674469705685304157415439306
880c4,0
880d1,0.0540950254763468436928029072
880e1,0.192601332061457276053701449
880e2,0.0642004440204857586845671490
880f1,0.165868134660967983229967951
880f2,0.153686946968676890287979114
880g1,0.127112969997718109181176757
880g2,0
880h1,0.205172181382787473046923707
880h2,0.410344362765574946093847415
880i1,0.695337624100564471328701990
880i2,0.569178576201400074252321901
880i3,0.871947576151244331761220640
880i4,0.329657945005665710769639656
880j1,0.731357122231622860362489372
880j2,0.365678561115811430181244687
880j3,0
880j4,0
