CremonaReference,InitialHeight
2178a1,0
2178a2,0
2178a3,0
2178a4,0
2178b1,0
2178b2,0
2178c1,2.69329631206110096422830655
2178c2,0
2178c3,0
2178c4,0
2178d1,0.253228806142547367999153931
2178e1,0.352601823113746757929583718
2178f1,0.123571382931283740235954906
2178f2,0.370714148793851220707864717
2178g1,0
2178g2,0
2178g3,0
2178g4,0
2178h1,0.167814891821066679993191312
2178h2,0.524726543488116444911579160
2178i1,0
2178j1,0.0633072015356368419997884823
2178k1,0.552611409452423130724691231
2178k2,0
2178k3,0
2178k4,0
2178l1,0.123571382931283740235954906
2178l2,0.370714148793851220707864717
2178m1,0
2178m2,2.07436040792540564665043266
2178m3,0
2178m4,0
