CremonaReference,InitialHeight
1845a1,0.155318484971015899506193828
1845b1,0.580726688892974459199835125
1845c1,0.901475294575294268096085128
1845c2,0.450737647287647134048042564
1845c3,0.840222124863711190547025952
1845c4,0.840222124863711190547025953
1845d1,0.406576120737726929415810739
1845d2,0.304196277428475703323064085
1845e1,0.302500120182537999480847382
1845f1,0.329562211780709677752605073
1845f2,0.312872088284453664109924791
1845g1,0.336079061761380577836571923
1845g2,0.672158123522761155673143845
