CremonaReference,InitialHeight
1722a1,0
1722b1,0.194093744595795259704427859
1722c1,0.349924205980273741186368417
1722d1,0.725349588415772410052165582
1722e1,0.269167392698010881600823947
1722f1,0.243827038134104023145000641
1722g1,0
1722g2,0
1722h1,0.927482718247936699134644820
1722i1,0
1722j1,0.0749696262200573084334883467
1722j2,1.34945327196103155180279024
1722k1,0
1722l1,0.548723775629021211705089104
1722l2,0
1722m1,0.176870736479892240610714516
1722m2,0.634570154439724159235559883
1722m3,0
1722m4,0
1722n1,0.0346749785050032490333952065
1722o1,0.488101124450179730720218219
1722o2,0.460784481984189986637235195
1722o3,0.401147543748057796056164230
1722o4,0
1722p1,0.881706431807275389663146085
1722q1,0.574304974340926895990787496
1722q2,0.464199981162907935034393444
