CremonaReference,InitialHeight
2115a1,0.518250408155343302993801800
2115a2,1.03650081631068660598760360
2115b1,0.233919695599965757431480062
2115b2,0.467839391199931514862960124
2115c1,0.0834636923020374083448859687
2115d1,0
2115e1,2.44286103934945639676730838
2115e2,0.863135993477827508899795675
2115e3,1.68757542548334928060136460
2115e4,0
2115f1,0.0936582863370563423899996990
2115g1,0
2115h1,0.247609862549114388780712080
2115i1,0.203361655644027159370138197
2115j1,0.189473537408589114116827558
2115k1,0.675968099811326569189717497
2115k2,0.882159607280515372248850100
