CremonaReference,InitialHeight
2730a1,0.871557923242224530717662122
2730a2,0.855095921256815077804939266
2730a3,0
2730a4,0
2730b1,0.358464292922568001310722333
2730b2,1.17581709469521398329426075
2730b3,0
2730b4,2.35367298924655340077839712
2730c1,0
2730c2,0
2730c3,0
2730c4,0
2730d1,0.512498373271760856985539809
2730d2,1.24945076031486310853496121
2730d3,0
2730d4,0.128124593317940214246384952
2730e1,0
2730e2,0
2730f1,0.145148469548465220418908654
2730f2,0.290296939096930440837817307
2730f3,0.145148469548465220418908654
2730f4,0
2730g1,0.757881733667748944506808653
2730g2,0.966388523715337800816942007
2730h1,0.242460871325999875636446686
2730h2,0.484921742651999751272893371
2730h3,0.242460871325999875636446686
2730h4,1.06912799344457234886002495
2730i1,0
2730i2,0
2730j1,0.221651731775356389088426924
2730j2,0.374229452784447884386043991
2730k1,0
2730k2,0
2730k3,0
2730k4,0
2730l1,0.374074140694738995265169630
2730l2,0.239677403213522877154825877
2730m1,0.578681158356141481444888177
2730m2,0.374384199624410324796280219
2730m3,0
2730m4,0.258596569413970009425133914
2730n1,4.39699279065028989755329068
2730n2,0
2730n3,0.901387880652909503863070947
2730n4,0
2730n5,0
2730n6,2.59732953065854600522549765
2730n7,0
2730n8,0
2730o1,0.412544648071685165184615448
2730o2,0.825089296143370330369230897
2730o3,0
2730o4,0
2730p1,0
2730p2,0
2730p3,2.02396952376458657345289485
2730p4,0
2730p5,0
2730p6,0
2730q1,0.189330955972832864275515057
2730q2,0.378661911945665728551030114
2730r1,0
2730r2,0
2730r3,0
2730r4,0
2730s1,0.292166106880965705844523234
2730s2,0.338033197919625106369369327
2730t1,0.728121016744122756245679836
2730t2,0
2730u1,0.0991363240049414394442126007
2730u2,0.198272648009882878888425201
2730v1,0
2730v2,0
2730v3,0
2730v4,0
2730v5,0
2730v6,0
2730v7,0
2730v8,0
2730w1,0.453030458021084052772053012
2730w2,0.598735213345255096942580047
2730w3,1.48945282718785065369036156
2730w4,1.24477344869953705752258545
2730w5,2.30794213869709208785320556
2730w6,2.39494085338102038777032019
2730x1,0.975453197411378790459247737
2730x2,1.95090639482275758091849548
2730x3,2.08419984923015952384450811
2730x4,0
2730x5,0
2730x6,2.72495283168175150059145992
2730y1,0.158671241180011137357430559
2730y2,0.317342482360022274714861119
2730y3,1.44033827867453082032938828
2730y4,0.910185740492196231981700971
2730z1,0
2730z2,0
2730z3,0
2730z4,0
2730ba1,0
2730ba2,0.332174418101858878777726437
2730ba3,1.29430059607004560663290572
2730ba4,1.78756319486719926783975933
2730bb1,0.979782167544808227269757194
2730bb2,0.398444937679703549788178108
2730bc1,0
2730bc2,0
2730bd1,0
2730bd2,1.17246582230061191573790446
2730bd3,0
2730bd4,0
2730bd5,0
2730bd6,0
2730bd7,0
2730bd8,0
