CremonaReference,InitialHeight
630a1,0.840939809286390476465261461
630a2,0.420469904643195238232630730
630a3,0.431123220234576806662245645
630a4,0.826559339758625596929455867
630b1,0
630b2,2.18450395719924651020304383
630c1,0
630c2,0
630c3,0
630c4,1.30116571506468458784961289
630c5,0
630c6,0
630c7,0
630c8,0
630d1,0.155914135628231476478595377
630d2,0.0779570678141157382392976890
630d3,0.603102895858912567526184459
630d4,1.15043581731745631133690709
630d5,0
630d6,2.30087163463491262267381418
630e1,0.113129074914726350529381771
630e2,0.226258149829452701058763541
630e3,0.386296610310544304351587838
630e4,0.613941328200020842034001636
630f1,0.556254107493815532825517868
630f2,0.793663889742031052285429159
630f3,0
630f4,0
630f5,2.41663392761019150716903910
630f6,1.41525251092905332088585162
630f7,0
630f8,0
630g1,0.780945715840961481202587893
630g2,2.18450395719924651020304383
630h1,0.413279669879312798464727934
630h2,0.215561610117288403331122823
630h3,0.539022997627029845755783291
630h4,1.05816544497508519367175546
630i1,0.453901734259740671098248440
630i2,1.17451223954844391918621193
630i3,5.08919855481479125179535483
630i4,0
630i5,0
630i6,2.54459927740739562589767741
630i7,0
630i8,0
630j1,0.378027155718605623685833889
630j2,0.266323290477872280963733728
630j3,0.633832160933445398790666152
630j4,0.490708629217048478282258151
