CremonaReference,InitialHeight
1950a1,0.751542041717383641158255400
1950a2,0.420208701269433912080662502
1950a3,2.13314013556364569660360306
1950a4,1.21343835651908656436152881
1950b1,0
1950b2,0
1950c1,0.202511616595045271091723104
1950d1,0.128376137441507954295320696
1950d2,0.0641880687207539771476603479
1950e1,0.161591292926109784378469813
1950e2,0.263784499524154767885804713
1950f1,0
1950g1,0.456283456685839728432302551
1950g2,1.13110239721633255809329232
1950g3,0.859638540717620637258388411
1950g4,0
1950g5,1.15095162802119784116563706
1950g6,0.429819270358810318629194205
1950h1,0.0852217459995466201489029026
1950i1,0.130008418425992552211258393
1950i2,0.225607083762178764972571809
1950j1,0.132216278470113743230755188
1950j2,0.264432556940227486461510376
1950k1,0.165640173169889442771493098
1950l1,0
1950l2,1.31872974320418466534371871
1950m1,0.178073772828328676593487874
1950m2,0.642439379768599094905335854
1950n1,0
1950n2,0
1950n3,0
1950n4,0
1950o1,0.178073772828328676593487874
1950o2,0.642439379768599094905335854
1950p1,0.165640173169889442771493098
1950q1,0.594029397011194893287272260
1950q2,0
1950q3,0
1950q4,0
1950r1,1.36354793599274592238244644
1950s1,0
1950t1,0.528865113880454972923020752
1950t2,0.264432556940227486461510376
1950u1,0
1950u2,1.97195782010360496174617317
1950v1,0.0856792779429685993937795976
1950v2,0.171358555885937198787559195
1950v3,0.451539702442394172820335735
1950v4,0
1950w1,0.293843436321051647545267041
1950w2,0.675820368891419202103864654
1950w3,0
1950w4,0.337910184445709601051932327
1950x1,0.104518806655806856145709059
1950x2,1.78742594598127085748733836
1950y1,0
1950y2,0
1950z1,0.438678381057193962098437704
1950ba1,0.646365171704439137513879252
1950ba2,0.263784499524154767885804713
1950bb1,0.0320940343603769885738301740
1950bb2,0.0641880687207539771476603479
