CremonaReference,InitialHeight
2210a1,0.802242175410869929146392481
2210a2,0
2210b1,1.72166299585030971042308296
2210b2,1.64564955434974933590763405
2210b3,0.573887665283436570141027653
2210b4,0
2210c1,0.189667477226785146758977266
2210c2,0.379334954453570293517954532
2210d1,0.282190039508026743245717879
2210d2,0.141095019754013371622858940
2210e1,0.263260154231924696048718408
2210e2,0.557165333401707197844044778
2210f1,0.122029191433104440969244743
2210f2,0.815852355528982061542685786
2210g1,0.761771371522668849013507344
2210g2,0.593358401978154139114374068
2210g3,0
2210g4,0.190442842880667212253376836
