CremonaReference,InitialHeight
1386a1,0.231721864784374627692326963
1386a2,0.432651253550984477640522904
1386b1,1.02318133910526241645329768
1386b2,2.04636267821052483290659536
1386b3,0
1386b4,0.843340286991768162461189817
1386c1,0.197905902204468894341025158
1386c2,0.363164556747270228694516914
1386c3,0.996115851924941131598000587
1386c4,0
1386d1,2.21020562097025914941430825
1386d2,0.603015253333498825076009103
1386d3,0
1386d4,0
1386e1,0.157644239527698876589501342
1386e2,0
1386f1,0.231721864784374627692326963
1386f2,0.115860932392187313846163482
1386g1,0.544074716968810807062506291
1386g2,1.82266090223723492846047434
1386g3,0
1386g4,1.31465716752186589459801355
1386h1,0.213224116176974191076054202
1386h2,0.753533025572700526857561296
1386i1,0.216940910172337817786851842
1386i2,0.228431734334532366009992308
1386j1,0
1386j2,0
1386k1,0.246077171984371766526238797
1386k2,1.07387169332463436205263631
1386l1,0.251702057929595374817212889
1386l2,0.320960501394404387212712907
1386l3,0.827828633234139397342521425
1386l4,0.682282425538990333363304029
