CremonaReference,InitialHeight
2970a1,0.0570019832729436266537616509
2970b1,0.221289614636104808796235777
2970c1,0.346839769602819093997062839
2970c2,0.582089899518518190099394256
2970d1,0.410773450974154278016787395
2970d2,0.426490106537484258635656150
2970e1,0
2970f1,0.279969285814717283974306811
2970g1,0.182450104017522549295443279
2970h1,0.460432587820809393603994842
2970h2,1.27020600706393557622359873
2970i1,0
2970i2,0
2970j1,0.275572922701602453929841387
2970k1,0
2970k2,0
2970l1,0.348189925692257418451284265
2970l2,0.855819496351458590166443510
2970m1,0.252698405451498615269646822
2970m2,0
2970n1,0.185996826520964507497249526
2970n2,0.947253848967460563225119316
2970o1,0.0489943812557596188094736278
2970p1,0
2970p2,0
2970q1,0
2970r1,0.0489943812557596188094736278
2970s1,0.279969285814717283974306811
2970t1,0.426490106537484258635656150
2970t2,1.01018476666408324714937260
2970u1,0.460432587820809393603994842
2970u2,0.161951358573031363136181560
2970v1,0.0346280541088266325498510962
2970w1,0.185996826520964507497249525
2970w2,0
2970x1,0
2970x2,0.288850663893433751376839236
2970y1,0.348189925692257418451284265
2970y2,0.116063308564085806150428089
2970z1,0.773415494136897685075509441
2970z2,3.29085360706526219938480941
2970ba1,1.92801361811837082293917548
2970bb1,0.287898541100353584097029338
2970bb2,0.577219072636488319169778015
2970bc1,0.212006361013677345871465837
2970bd1,0
