CremonaReference,InitialHeight
2112a1,0.300993686498521281521791038
2112a2,0.288730858644886570077010033
2112b1,0.428690710564466181169493549
2112b2,0.214345355282233090584746775
2112c1,0.301936603834599410992695064
2112c2,0.155820845942800036426708303
2112d1,2.14186243624439023955064696
2112d2,1.81373039506540750726862139
2112d3,0
2112d4,0
2112e1,0.491439190485467904828026619
2112e2,0.982878380970935809656053238
2112e3,1.00974195868289511092701256E-28
2112e4,0
2112f1,0.701318915207688551149541618
2112f2,0.621074183745788784957107157
2112f3,0.470539516980151320254899141
2112f4,0.614076523228536194726644190
2112g1,0.703697137563671713590788004
2112g2,0.528388952511658669626207317
2112g3,0.855677450248963752244504096
2112g4,1.42827351828366216717687749
2112h1,3.44877029984789792987665731
2112h2,1.72438514992394896493832865
2112h3,0
2112h4,1.03089371314313356158807418
2112i1,0.615581860605252687834311650
2112i2,0.415458008926997916372024667
2112j1,3.20830762705104777647480484
2112j2,0.178239312613947098693044714
2112k1,0.947036111868440264291529983
2112k2,0.653781182580829207055590214
2112k3,0.470539516980151320254899141
2112k4,0.808002651116351987447105490
2112l1,0.241597126872717984966324750
2112l2,0.427217455667670201827107228
2112l3,1.02706095493752870054768545
2112l4,0.213608727833835100913553613
2112m1,0.823221395994967009001016160
2112m2,0.535335914310107770814768046
2112m3,1.56145978001026075925715205
2112m4,0.503061863850079508454614776
2112n1,3.44877029984789792987665731
2112n2,1.72438514992394896493832865
2112n3,0
2112n4,0
2112o1,0.615581860605252687834311650
2112o2,0.307790930302626343917155825
2112p1,0.107172677641116545292373387
2112p2,0.214345355282233090584746775
2112q1,0.107745790633951468665483201
2112q2,0.861966325071611749323865604
2112r1,0.195042991397311341888636342
2112r2,0.390085982794622683777272684
2112r3,2.51513345911254048065464263
2112r4,0.622642117840077273484891727
2112s1,0.194236205336468876966940952
2112s2,0.365288481710693789534963021
2112t1,0.129481275563238559853047545
2112t2,0.861966325071611749323865604
2112u1,0.195042991397311341888636342
2112u2,0.390085982794622683777272684
2112u3,0
2112u4,0.780171965589245367554545369
2112v1,0.241597126872717984966324750
2112v2,0.427217455667670201827107228
2112v3,0
2112v4,0.213608727833835100913553613
2112w1,0.544223187573113442066642075
2112w2,0.411610697997483504500508080
2112w3,1.56145978001026075925715205
2112w4,1.03013733110879419688183147
2112x1,0.491439190485467904828026619
2112x2,0.635692745673688848016854504
2112x3,1.00974195868289511092701256E-28
2112x4,2.56899308782427230070046087
2112y1,0.338500232838534428736413034
2112y2,0.606194726034012669779419475
2112y3,2.05769806891780942853644014
2112y4,0.303097363017006334889709738
2112z1,3.20830762705104777647480484
2112z2,0.178239312613947098693044714
2112ba1,0.367292479243266000833739735
2112ba2,0.183646239621633000416869867
2112bb1,0.194236205336468876966940952
2112bb2,0.0971181026682344384834704762
2112bc1,0.311641691885600072853416607
2112bc2,0.155820845942800036426708303
2112bd1,0
2112bd2,0
2112bd3,0
2112bd4,0
