CremonaReference,InitialHeight
312a1,0.249210738501867657203866555
312a2,0.276483254487501870180788496
312b1,0.347621677898140725448118345
312b2,0.190542006049093344320973219
312c1,0.329872594467479893177581946
312c2,0.527420070485280413336843826
312c3,1.40944734647221464347446066
312c4,0.631970048339674629505169365
312d1,0.443038472301206297952886634
312d2,0.544714956285712592315357635
312d3,0.555102147047548381325884784
312d4,0.285306285925477111307316057
312e1,0.813502855995720868093805063
312e2,0.406751427997860434046902532
312f1,0.0519072602014540550487599101
312f2,0.103814520402908110097519820
