CremonaReference,InitialHeight
1938a1,0.230647837229615540581757969
1938a2,0.461295674459231081163515937
1938b1,0
1938b2,0
1938c1,1.03102033139793051969200371
1938c2,0.210928668141862258065706167
1938d1,0.336118064623314427285036249
1938d2,2.14984218909329588309359966
1938e1,0.830879610780659859353410932
1938f1,0.542393451474565912464589276
1938f2,0.271196725737282956232294638
1938f3,0.542393451474565912464589276
1938f4,0.465127042816130132726816896
1938g1,0.262364931965650446264550571
1938g2,0.519897870962973065447880125
1938h1,0.277902738839920348596603047
1938h2,0.138951369419960174298301524
1938i1,0.361063460906637281224661837
1938i2,0.260347029502954461424773524
1938j1,0.513692235657526213101203389
1938j2,0
