CremonaReference,InitialHeight
798a1,0.114755856299075801508711002
798a2,0.229511712598151603017422003
798b1,0.548588819768404541809547572
798b2,0.274294409884202270904773787
798b3,0
798b4,0.606591960447237192806049802
798c1,0.129944442393131875865405993
798c2,0.259888884786263751730811986
798d1,0.134410766267946910737570646
798d2,0.0672053831339734553687853234
798d3,0
798d4,0.537643065071787642950282587
798e1,3.67625337834887762214845377
798e2,0.721482409464434606618187601
798e3,0.630992877127402112836470872
798e4,0
798e5,0
798e6,0
798f1,0.151627780223644184497199383
798f2,0.436047479268221252360562304
798g1,0.152957970445690198278800830
798g2,0.324871596261708394187424792
798h1,0.0554024629838653934308770394
798h2,0.249311083427394270438946677
798i1,0.355438141748054614947029220
798i2,0.177719070874027307473514610
798i3,0.355438141748054614947029220
798i4,0.355438141748054614947029220
