CremonaReference,InitialHeight
2576a1,0.188863337292861602735448507
2576b1,1.93797336713277434193333426
2576b2,0
2576c1,0.887380613202131173127534359
2576c2,0.253774524449025085867201162
2576d1,0.353472651889222770950810633
2576d2,0.381376212402677814482733372
2576e1,0.445477241636800046588342257
2576e2,0.490637287857626472524168033
2576f1,0
2576g1,0.322863532388659472323537479
2576h1,0.483515821918921562345725297
2576h2,1.49845345183341171754277643
2576i1,0
2576j1,0.166893643446179586548165466
2576j2,3.14370292311173420889654102
2576k1,0.241813128949457038178935035
2576k2,0.264223226658380399322747754
2576l1,0.712661172599726666667990730
2576l2,0.688529591652684466585323449
2576l3,1.75843439348186634347169059
2576l4,1.05146088030854159221729277
2576m1,0.166566855838034904012076990
2576n1,1.55880181378222410940322821
2576n2,0.955097074452914626331772029
2576o1,0.257092115497530374368201064
2576p1,0.235623683679711479665832511
2576p2,0.117811841839855739832916256
