CremonaReference,InitialHeight
450a1,0.137280995874540484536981780
450a2,0
450a3,0
450a4,0
450b1,0.0648992098539808675193543399
450b2,0.181367514061854930554374433
450b3,0.666027441221978275623949540
450b4,1.07473923630325754501914504
450c1,0.137280995874540484536981780
450c2,0.0686404979372702422684908899
450c3,0.396382965593879288303437147
450c4,1.79825376600562946105767938
450d1,0.457518664578148105261899263
450d2,2.04093674398437074800843231
450d3,0.527554895295871111681989516
450d4,0
450e1,0.0791320709309340785895397614
450e2,0.158264141861868157179079523
450e3,0.198498654566191208581816068
450e4,0
450f1,0.198498654566191208581816068
450f2,2.48267312206100836449103044
450f3,0.468614412545540305189142998
450f4,1.30278425034362212718782496
450g1,0.921859192514104943760451728
450g2,1.34436606641928591507994491
450g3,1.56138170140866505573220506
450g4,0
450g5,0
450g6,0
450g7,5.37741220354778178088167187
450g8,0
