CremonaReference,InitialHeight
1290a1,0.354720051315144048207958860
1290a2,1.16436283224998338976148328
1290b1,0
1290b2,0
1290c1,0
1290d1,0.706253804998873679132857013
1290d2,0.353126902499436839566428506
1290d3,0.865700747938220569324667831
1290d4,0.592610720854394672933170295
1290e1,0.815161205733730433191291017
1290e2,0.621323247873444419479050005
1290e3,0
1290e4,0
1290f1,0.286543734131110838159479800
1290f2,0.158823101130299550319171498
1290g1,0.873573228630859160117235899
1290g2,0.988909377624091372181689812
1290g3,1.80844163862277087199797749
1290g4,3.14268927815150548124520997
1290h1,0
1290i1,0.491299636744035953154278174
1290i2,0.561568944547757231891220839
1290j1,0.351269471029813252374234872
1290j2,1.01472060643568290032551417
1290k1,0.0975169369232247004673951292
1290k2,0
1290l1,0.0541486381357728395256593359
1290m1,0.0982687677737255833084974711
1290m2,0.196537535547451166616994942
1290n1,2.36615608224179673477426050
1290n2,0
1290n3,0
1290n4,0.883772713152672075955075178
