CremonaReference,InitialHeight
2550a1,0.357529769901825028046803583
2550a2,0.178764884950912514023401792
2550a3,0.533628269915024404617281897
2550a4,0
2550b1,0.764002658700622672255616416
2550b2,0.913684158892661612345092608
2550b3,0
2550b4,2.41530185467637757318210189
2550b5,0
2550b6,0
2550c1,0
2550d1,0.608349030625646888533762608
2550d2,0
2550d3,0
2550d4,0
2550e1,0.0726245114495050987782348685
2550f1,0
2550f2,0
2550g1,0.140294812163949505199067270
2550h1,0.629460185135804693412558007
2550h2,2.03167817621229089610705341
2550h3,3.16190270598423447564252959
2550h4,0
2550h5,0
2550h6,0
2550h7,0
2550h8,0
2550i1,0.320314650879589594772936540
2550j1,0
2550k1,1.29422204753848540725687474
2550k2,0
2550k3,0
2550k4,0.757764461750494124277459301
2550l1,0.129209619906550308959257498
2550m1,0.155847062809501347278806300
2550m2,0.311694125619002694557612601
2550n1,1.68476262737268436593082520
2550n2,0
2550o1,0
2550o2,0
2550p1,0
2550p2,0
2550q1,0.339323997476294456406544429
2550r1,0
2550r2,0
2550s1,0.137337126117197666349271961
2550s2,0
2550t1,0.304097604937435946419231237
2550u1,0.199814271306191130945777690
2550u2,0.0920498708480239554858772578
2550v1,2.06203118747651158410290669
2550v2,1.03101559373825579205145335
2550v3,0.871911894392361196058689779
2550v4,3.47964538721862184563183851
2550w1,0.129209619906550308959257498
2550x1,0.220452424580737947158386858
2550x2,1.76361939664590357726709486
2550y1,0.320314650879589594772936540
2550z1,0
2550ba1,0
2550ba2,0
2550bb1,0.140294812163949505199067270
2550bc1,0.290498045798020395112939474
2550bd1,0.143253892940880071476274413
2550bd2,0.286507785881760142952548826
2550be1,0.182106697288859255805584030
2550be2,0
2550bf1,0.0188535339485679452996872410
