CremonaReference,InitialHeight
1734a1,0.243459317192503940246711161
1734a2,0.324612422923338586995614880
1734b1,0
1734b2,0
1734b3,0
1734b4,0
1734c1,0.421995016397170773699400363
1734c2,0.272974084946304877635690021
1734c3,0
1734c4,0
1734d1,0
1734e1,0.118973666511340192024430957
1734f1,0
1734f2,0
1734f3,0
1734f4,0
1734g1,0.143253892940880071476274413
1734g2,1.14603114352704057181019531
1734h1,0.531550605012301661513436369
1734h2,0
1734i1,2.34089450456026173164543133
1734i2,0
1734i3,0
1734i4,0
1734i5,0
1734i6,0
1734j1,0.251084218807914011633769744
1734j2,0
1734k1,0
1734l1,0
1734l2,0
1734m1,0.284993272673803986067462549
