CremonaReference,InitialHeight
1302a1,0
1302a2,0
1302b1,0.305530519516823899697346724
1302b2,0
1302c1,0.150517338563063800836744263
1302c2,0.786427313333966039916188736
1302d1,1.18050862320568421850062260
1302d2,0
1302e1,0.373611707588945009774290176
1302e2,0.186805853794472504887145088
1302f1,0
1302f2,0
1302g1,0.118269341178610895940402544
1302g2,0.236538682357221791880805088
1302h1,0.569658645863017574287368299
1302h2,0.438964089631337512198093878
1302h3,4.79364709468147644474232649
1302h4,2.39682354734073822237116324
1302i1,0.536362805558505148918514571
1302i2,0
1302j1,0.991726732862275252152883903
1302j2,2.52852863349446717736296020
1302j3,0
1302j4,0
1302k1,0.187406709798274016341866372
1302l1,0.577959880809280742331807080
1302l2,0
1302l3,0
1302l4,1.25726177314623333732931218
1302l5,0
1302l6,0
1302m1,0.279492670820517911474543117
1302n1,0.509874222305822694111992349
1302n2,0.254937111152911347055996175
1302n3,1.38413026946886492718221061
1302n4,0.500488672955890919449808156
1302o1,0.904001376331789982620461511
1302o2,0.611843529044209085708967688
1302o3,4.22301111479319305258294668
1302o4,4.63225467396620181149368263
1302p1,0.177217779476742182893482959
