CremonaReference,InitialHeight
960a1,0.379327376956950198330769037
960a2,0.298580934244246672470032948
960a3,0.379327376956950198330769037
960a4,0.379327376956950198330769037
960b1,0.343440941550626905335518298
960b2,0.286557213056024565804956761
960b3,0.573114426112049131609913522
960b4,0.380232254452351324400913426
960b5,0
960b6,0.432355383063025910391861668
960c1,0.721777306065699909278735252
960c2,0.445810569853691605815017096
960c3,0.222905284926845802907508549
960c4,0.374384071430460953844650794
960d1,2.23474168040563454388342962
960d2,0.297863716481913085481971732
960d3,0.939882256439579212469179490
960d4,0.595727432963826170963943465
960e1,0.448117683628981815073472655
960e2,0.771836081255397963567219997
960e3,1.34435305088694544522041797
960e4,0.878945925858100632512151045
960e5,0
960e6,0
960e7,0
960e8,0
960f1,0.379327376956950198330769037
960f2,0.595470808366049357267400398
960f3,1.19094161673209871453480080
960f4,0.379327376956950198330769038
960g1,0.325078210998281531387058286
960g2,0.162539105499140765693529143
960g3,1.18982910729880413675860870
960g4,0
960g5,1.42744859756387021926597229
960g6,1.85745290172777283939154300
960g7,0
960g8,0.973302786651729278844950624
960h1,0.573275867947733937458405837
960h2,0.0744659291204782713704929328
960h3,0.595727432963826170963943464
960h4,0.595727432963826170963943465
960i1,0.325078210998281531387058286
960i2,0.650156421996563062774116571
960i3,0
960i4,1.18982910729880413675860870
960i5,1.42744859756387021926597229
960i6,1.40655955849035755626879982
960i7,0
960i8,2.85489719512774043853194459
960j1,0.516278469943469238444463532
960j2,0.545906565900314925736815895
960j3,0
960j4,0.272953282950157462868407948
960k1,0.443150775611459486756376428
960k2,0.480505268418331345884631112
960k3,0.443150775611459486756376428
960k4,0.443150775611459486756376428
960l1,0.380232254452351324400913427
960l2,0.190116127226175662200456713
960l3,0.380232254452351324400913427
960l4,0.380232254452351324400913426
960l5,0
960l6,0.432355383063025910391861668
960m1,0.272953282950157462868407948
960m2,0.136476641475078731434203974
960m3,0.272953282950157462868407948
960m4,0.272953282950157462868407948
960n1,0.915721518017713258956792850
960n2,0.457860759008856629478396425
960n3,0.517859761225203205012885795
960n4,0.443150775611459486756376428
960o1,0.448117683628981815073472655
960o2,0.787143868445949309012697899
960o3,1.34435305088694544522041797
960o4,2.46094573899534256943784710
960o5,0.878945925858100632512151045
960o6,2.09855861035074538744552142
960o7,2.97567888153701088404223624
960o8,0
960p1,0.721777306065699909278735252
960p2,0.445810569853691605815017096
960p3,0.374384071430460953844650794
960p4,0.222905284926845802907508549
