CremonaReference,InitialHeight
738a1,0.135574520423302623611319589
738b1,1.22758540821493026744790059
738b2,0
738c1,0.453561940616875280268483704
738c2,0.226780970308437640134241851
738c3,0
738c4,0.691212705343112995760821496
738d1,0.182917839418786678914413449
738e1,0.135574520423302623611319589
738f1,0.0339606273092581556648198486
738g1,0.191574092381033200593743823
738g2,0.383148184762066401187487646
738h1,0
738h2,0
738i1,0.224706924918878082228795361
738i2,0.449413849837756164457590720
738j1,0.349259173995312363415351557
738j2,0.116419724665104121138450519
