CremonaReference,InitialHeight
2304a1,0.651424332030081751871811902
2304a2,1.30284866406016350374362380
2304b1,0.487626006022154107265357819
2304b2,0.422095399662483763460252395
2304c1,0.480125797508297646936520266
2304c2,0.480125797508297646936520266
2304d1,0.192986264598307622438075361
2304d2,0.385972529196615244876150722
2304e1,0.439295861304824408345332390
2304e2,0.385972529196615244876150722
2304f1,0.566658376938427046636604540
2304f2,0.503803612083369997318074579
2304f3,0.224482199285751912879828699
2304f4,1.79585759428601530303862960
2304g1,0.503803612083369997318074579
2304g2,0.566658376938427046636604540
2304g3,1.79585759428601530303862960
2304g4,0.992382320129837770420492176
2304h1,0.608709031976981360897190419
2304h2,0.714741348683870351184389083
2304i1,0.422095399662483763460252395
2304i2,0.551454559638259378015544015
2304j1,0.636087416301059102162108443
2304j2,0.844190799324967526920504791
2304k1,0.384141121376455456411253839
2304k2,0.480125797508297646936520266
2304l1,0.328840619033522813510770363
2304l2,0.192986264598307622438075361
2304m1,0.385972529196615244876150722
2304m2,0.439295861304824408345332390
2304n1,0.493757684615640243034370604
2304n2,0.426309871016900703869169460
2304n3,0.224482199285751912879828699
2304n4,1.79585759428601530303862960
2304o1,0.503803612083369997318074578
2304o2,0.251901806041684998659037289
2304o3,1.79585759428601530303862960
2304o4,1.48399122949417690617501515
2304p1,0.616099304101335412533519950
2304p2,0.357370674341935175592194541
