CremonaReference,InitialHeight
774a1,0.139574287872431346462752513
774a2,1.47138194283065277765539491
774b1,0.355594778604556174229263427
774b2,0.955958584207945601971368945
774b3,0
774b4,0.761524771934784284660645375
774c1,0
774d1,0.420096683838441943875567024
774d2,0
774e1,0.318104051606706867545742298
774e2,0.159052025803353433772871149
774f1,0.418722863617294039388257537
774f2,0.236119652518069119209400482
774g1,0.0677084428665623518067572168
774h1,0
774h2,0
774i1,0.134430882463854821552896190
