CremonaReference,InitialHeight
1216a1,0.228272981686761608830521567
1216b1,0.278258698304539343297101781
1216b2,0.566281161071473736627687345
1216b3,0
1216c1,0.103366441093285452720164291
1216d1,0.225966868825694878751226265
1216d2,0.198634777456924128540256197
1216d3,0
1216e1,0.317256616563381312287364054
1216f1,0.546344410607836542436419640
1216f2,0.345506054936249701641388647
1216g1,0.0654148695884119662456632223
1216h1,0.140890040830147667478831673
1216i1,0.223439782237426147222482245
1216j1,0.546344410607836542436419640
1216j2,0.345506054936249701641388647
1216k1,0.140890040830147667478831673
1216l1,0.0654148695884119662456632223
1216m1,0.225942131685295111448796499
1216n1,0.223439782237426147222482245
1216o1,0.278258698304539343297101781
1216o2,0.566281161071473736627687345
1216o3,0
1216p1,0.103366441093285452720164291
1216q1,0.225966868825694878751226265
1216q2,0.198634777456924128540256197
1216q3,0
1216r1,0.225942131685295111448796499
