CremonaReference,InitialHeight
2940a1,0
2940b1,0.217450831045239823045274862
2940b2,0.275392819911546974017893327
2940c1,0
2940c2,1.20774958491381906628320858
2940d1,0.412906797902695230126342100
2940e1,0
2940e2,0
2940f1,0.784747500723138966879231206
2940f2,3.46299446754809455251218213
2940f3,0
2940f4,3.44799521371803498836956321
2940g1,0.160054107113150159316710684
2940g2,0
2940h1,0.211009854824746191607824278
2940i1,1.71353386770716147439222990
2940i2,0
2940j1,0
2940j2,0
2940k1,0.128749602106256624405185338
2940l1,0.0837405177787672207956883193
2940l2,0.0418702588893836103978441597
