CremonaReference,InitialHeight
585a1,0.197947061193141512591342023
585a2,0.683219473218866520075510479
585b1,0.255646730432616517028304131
585b2,0.748871699864216513713687081
585c1,0.197947061193141512591342023
585c2,0.395894122386283025182684045
585d1,0.216835807199018817801166884
585d2,0.230821943364460017787882677
585e1,0.492375070262214181425849288
585f1,1.19729773205570572099918745
585f2,1.25077121165647919187626405
585f3,0
585f4,0
585f5,0
585f6,4.35489426374920356156941854
585f7,0
585f8,0
585g1,0.0995172561514167819149880405
585h1,0.375514098661266321804472877
585h2,0.187757049330633160902236438
585i1,0.0376711581370871507059230084
