CremonaReference,InitialHeight
640a1,0.453335523422949589796181053
640a2,0.226667761711474794898090527
640b1,0.285425355869145442075899456
640b2,0.226667761711474794898090527
640c1,0.409319018519326615553221405
640c2,0.453335523422949589796181053
640d1,0.279628344373750239615392136
640d2,0.559256688747500479230784272
640e1,0.509913711358724455576737608
640e2,0.279628344373750239615392136
640f1,0.509913711358724455576737608
640f2,0.279628344373750239615392136
640g1,0.336246907695489352161021830
640g2,0.285425355869145442075899456
640h1,0.279628344373750239615392136
640h2,0.139814172186875119807696068
