CremonaReference,InitialHeight
1421a1,0.485346557917394744107908125
1421a2,1.81494911586735757365581077
1421b1,0.185862787255297539098691016
1421c1,0.485346557917394744107908125
1421c2,0.329913461300549596349576482
1421d1,0.705616484098058006560177962
1421d2,1.41123296819611601312035592
1421e1,1.64323381467232911353229585
1421e2,5.60730124574981052278078096
1421f1,0.220985411297666556698848206
1421g1,0.453975227812829202418011636
1421h1,0.264995403999539309701902872
1421i1,0.265944175674887022455598934
