CremonaReference,InitialHeight
1995a1,1.49842652962563151092526732
1995a2,1.33173067068906424586168968
1995a3,1.27031277635882383965082576
1995a4,0
1995b1,0.556092506397484604222581400
1995c1,0.893807262001982870215552989
1995c2,1.45227001631224974276297129
1995c3,1.01044558514213985082217005
1995c4,0
1995c5,0
1995c6,0.986801781707738968666599366
1995d1,3.72984982736260831853177012
1995d2,0
1995d3,0
1995d4,0
1995d5,0
1995d6,0
1995e1,0.247216965937378370024717114
1995e2,0.494433931874756740049434228
1995e3,0
1995e4,0
1995f1,0.401279210740518735759429569
1995f2,0.920855395238393893088101929
1995f3,5.02917219960249105313885763
1995g1,0
1995g2,0
1995g3,0
1995g4,0
1995h1,0.661013112167944400453101915
1995h2,0.431690588343080379069208511
1995h3,1.11251838364188415770646047
1995h4,0
1995h5,0
1995h6,0.556259191820942078853230237
