CremonaReference,InitialHeight
1782a1,0.0534285878392020842947726234
1782b1,0.365288435019089265328849415
1782b2,0.883242943973348756358772796
1782c1,0.0680814450386925856645114003
1782d1,0.257909459046214155788846156
1782d2,0.773728377138642467366538468
1782e1,0
1782e2,0
1782f1,0.435039566669623204533948264
1782g1,0.121762811673029755109616472
1782g2,0.884310813491578962891661749
1782h1,0
1782h2,0
1782i1,0.434885252295418086728176913
1782j1,0.0534285878392020842947726234
1782k1,0.271384881348148460612302076
1782l1,0.235021814990454723053931123
1782l2,0.705065444971364169161793367
