CremonaReference,InitialHeight
1450a1,0.423844175593391342938196190
1450a2,0
1450b1,0.267282101916269729110759799
1450b2,0.801846305748809187332279397
1450c1,0.836113513825903627589340942
1450c2,2.50834054147771088276802283
1450d1,0.447925510277058917002921219
1450e1,0.118123597997135899511462879
1450e2,0.610995229086245933250005365
1450f1,0.0424203078399298497667770518
1450g1,0.150851697119867954250712145
1450h1,0
1450h2,0
1450i1,0.656896307067508160966105654
1450i2,0.787404437132752885931470754
