CremonaReference,InitialHeight
2490a1,0.326661596064127709167488942
2490a2,0.341893467630714946800217442
2490b1,0.427450372662479542723532908
2490b2,0.854900745324959085447065815
2490b3,0
2490b4,0.700401661583849846064506337
2490c1,1.38620162938270501372093376
2490c2,1.59191962361855544462319294
2490c3,0
2490c4,0
2490d1,0.685998411896201864168826203
2490d2,0.561858947073816078023607395
2490d3,2.71811758307904207365067132
2490d4,0.614078304869658468888356936
2490e1,0
2490e2,0
2490e3,0
2490e4,0
2490f1,0.479899458702587250624090378
2490f2,0
2490g1,0.203378905864953800154301111
2490g2,0.406757811729907600308602223
2490h1,0.265342274279225518192185738
2490h2,0.530684548558451036384371475
2490i1,0.493160654192462268463989855
2490i2,0
2490j1,0.278279207418752398687441531
2490j2,0.501638794023912537715501448
2490k1,0.608238886025240354404599994
2490k2,0.540656787577991426137422217
