CremonaReference,InitialHeight
1248a1,0.208303980210417460687716236
1248a2,0.416607960420834921375432473
1248b1,0.320299800735705666102852299
1248b2,0.160149900367852833051426150
1248c1,0.817693034808916227035247433
1248c2,0.914086913307499501800572729
1248d1,0.0800749501839264165257130749
1248d2,0.160149900367852833051426150
1248e1,0.195058997519797887437154564
1248e2,0.390117995039595774874309127
1248e3,0
1248e4,0.443520197950968940651624714
1248f1,0.817693034808916227035247433
1248f2,0.914086913307499501800572729
1248g1,0.435663405567853355167271436
1248g2,0.266481163489085840774947929
1248h1,0.780235990079191549748618254
1248h2,0
1248h3,0.390117995039595774874309127
1248h4,0.493008658322070588860512448
1248i1,0.347545862064442002933806057
1248i2,0.213071112920825839278119243
1248j1,0.532962326978171681549895859
1248j2,0.266481163489085840774947930
