CremonaReference,InitialHeight
1566a1,0.190009746652095502630716461
1566b1,0.262494794952273143677687272
1566c1,0.294851029335114687053919624
1566d1,0
1566e1,0.499207584994545058042519299
1566f1,0.567480411523582077942647422
1566f2,0.939970736671134544991342787
1566g1,0.870877197574022499431837980
1566h1,1.60106384766262162918929794
1566i1,0.160941819507537829180920841
1566j1,0.202840382137640407216871235
1566k1,0.243941987895538487193344320
1566l1,0.100066490478913851824331121
1566m1,0.400816041146341477875701763
1566n1,0.160941819507537829180920841
1566o1,0.237392503934224367684951920
1566p1,0.567480411523582077942647422
1566p2,0.268426121725087178026912005
1566q1,0
1566r1,0.529374285387347045885030698
