CremonaReference,InitialHeight
930a1,0.254549582511335356870888856
930a2,0.367353691374231645465378955
930a3,0
930a4,0.705866580731958938976140851
930b1,0.100414740925196456421911328
930c1,0.169625409004558914561697000
930d1,0.267607706685336632336116133
930d2,0.937911958205620039624950938
930e1,0.284676325224264117709038565
930e2,0.142338162612132058854519283
930f1,0
930g1,0.404437970315346250346152839
930g2,0.260204274329863766089374159
930g3,0
930g4,0.520408548659727532178748317
930h1,0.184537957102253572456595090
930h2,0.282779280717776770966087120
930i1,0.280635192381560816425935148
930i2,0.261547101850755393421239932
930j1,0
930j2,0
930k1,0.174569597818847069682707286
930k2,0.823153126651743957933799532
930l1,0
930m1,0.214478440163946740543093917
930m2,0.295901425658203429693934910
930n1,0.262399677499752228795201290
930n2,0.524799354999504457590402579
930n3,0
930n4,0
930o1,0.515453764543130929348059295
930o2,0.684821049067214170359443383
930o3,2.86590829002253817613455342
930o4,0.998344986020583026116061874
930o5,0
930o6,0
