CremonaReference,InitialHeight
2350a1,0.119799523757923008313373784
2350b1,0.354876559422252533356414409
2350b2,0.504349606852749858984765656
2350c1,0.336377719355743317018024570
2350c2,0.441840460716740286471793738
2350d1,0.238092278251656674384944182
2350e1,0
2350e2,0
2350f1,0.971340273664588688828824871
2350g1,0.341493730186653528751992683
2350h1,0.408712861501411145638847118
2350i1,0
2350j1,0.660082109834344413621308091
2350k1,0.434520551749256501833466842
2350l1,0
2350l2,0
2350m1,0.0768309593099809028459861159
2350n1,0
2350n2,0.817557356048681648107815106
2350o1,0.341493730186653528751992683
