CremonaReference,InitialHeight
1530a1,3.02814310764079426195872480
1530a2,1.53948085986199814362318225
1530b1,0
1530b2,0
1530c1,0.493158829394482121838318225
1530c2,1.34639614785027047683964599
1530c3,0
1530c4,2.69279229570054095367929199
1530c5,0
1530c6,4.35026447393607517134350339
1530c7,0
1530c8,0
1530d1,0.608349030625646888533762608
1530d2,0.380986911347918647438981975
1530d3,0
1530d4,0
1530e1,0.357529769901825028046803583
1530e2,0.178764884950912514023401792
1530e3,0
1530e4,0.357529769901825028046803584
1530f1,0.342397769435040525407859628
1530f2,0.593903792726504830476870402
1530f3,0
1530f4,0.757764461750494124277459301
1530g1,0.320331520538474252280728232
1530g2,0.0458207852817410660881366592
1530h1,0.155847062809501347278806300
1530h2,0.311694125619002694557612601
1530i1,1.65517703406708221163975161
1530i2,0
1530j1,0.0855267144367776746457323470
1530j2,0.678951860165397369303536692
1530k1,0.205134543967881609691468002
1530k2,0.102567271983940804845734001
1530l1,0.137337126117197666349271961
1530l2,2.33815008830094807209703098
1530m1,0.607082416176311047817072347
1530m2,0.0505902013480259206514226953
1530n1,0.138169166520359472793040979
1530o1,1.52400545577561041520491328
1530o2,0
1530p1,1.06072728859794457367337863
1530p2,0.951812291268735994299521937
1530p3,0
1530p4,0
