CremonaReference,InitialHeight
2200a1,0.494329990584712309208517665
2200a2,0.439161594558253183293350138
2200b1,0.476050636692561618886515197
2200c1,0.799554517945454350468012666
2200c2,0.456588101560025724570791045
2200d1,0.713180672971818245582145450
2200d2,0.533946801773896821751072423
2200e1,0.567547763266753714556259715
2200e2,0.170579962907481125764507417
2200f1,0
2200f2,0
2200f3,2.55014436144946418843064151
2200f4,0
2200g1,0.0402643643368806429432151523
2200h1,0.0540950254763468436928029072
2200i1,0.304626184204444714076450534
2200j1,0.799554517945454350468012666
2200j2,1.32805987045564865575932672
2200k1,0.529616500307463796333425753
2200k2,0.533946801773896821751072423
