CremonaReference,InitialHeight
1968a1,0.195358996780128183940846190
1968b1,0.121438365642494044983849684
1968c1,0.283537002184418931697128683
1968d1,0.202723433387360686536011158
1968e1,0
1968e2,0
1968f1,0.0513769138929854618471731961
1968g1,0.449311126200695371393866766
1968g2,0.697552593276740785817569801
1968h1,0
1968h2,0
1968i1,0.583089461133981250042303817
1968i2,0.375780157702392417499078973
1968i3,0
1968i4,1.81424776246750112107393481
1968j1,0.707296334223368315233676620
1968j2,0.498637293872096563115427061
1968k1,1.40641914779322284850132269
1968l1,0.191574092381033200593743823
1968l2,0.383148184762066401187487646
1968m1,0.291914528729471032005760595
1968n1,0.155624321953236201353426554
1968o1,0.0339606273092581556648198486
