CremonaReference,InitialHeight
2898a1,0.281844845475150470196523962
2898b1,0
2898b2,0.792770177657550460135671010
2898c1,0.154600413185599849661182119
2898d1,0.235623683679711479665832511
2898d2,0.117811841839855739832916256
2898e1,0
2898e2,0
2898e3,0
2898e4,0
2898f1,0
2898g1,0.549414438254564378250086229
2898h1,0.349439855084005473119554124
2898h2,0.309080089731803204311787895
2898i1,0.607261653507674902374349632
2898i2,0
2898i3,0
2898i4,0
2898i5,0
2898i6,0
2898j1,0.292433343248763771805200443
2898j2,0.874631057601172006803860705
2898k1,0.281844845475150470196523962
2898l1,0.102401283498488345571317555
2898m1,0.405373529092470213571149320
2898m2,0
2898n1,0.220875747372301433368534250
2898n2,0.350326506710076413356975930
2898o1,0.829721306881486406561467940
2898o2,1.61867775912035582363894323
2898p1,0
2898p2,0
2898p3,0
2898p4,0
2898q1,0.166893643446179586548165466
2898q2,0.588819250701427836544053722
2898r1,0
2898r2,0
2898s1,0.394517540215041746283458467
2898s2,0.197258770107520873141729234
2898t1,0.271579944224132299753309944
2898t2,0.435658634441690716753850470
2898u1,0
