CremonaReference,InitialHeight
2090a1,0.310171866215410976346656001
2090a2,0.580357305067739059722443593
2090b1,0.352361776833952752229605256
2090b2,0.704723553667905504459210512
2090c1,0
2090d1,0.806679960354385015149622487
2090d2,1.12097468075216581542879731
2090d3,1.97814864906817595736787515
2090d4,0
2090e1,1.19702535212920115672875664
2090e2,1.38853763460434518524634402
2090e3,0.526683305693163071254643799
2090e4,3.19788996185022488763651001
2090f1,0
2090f2,0
2090f3,0
2090f4,0
2090g1,0
2090h1,0.673443971018199033055447124
2090h2,0.884202742964893454777901688
2090h3,1.68390892863046019952383142
2090h4,0.422018955636163232124264131
2090i1,0.166493109408285023126969737
2090j1,0
2090j2,2.49484449889576033037873422
2090k1,0
2090l1,0.380770049790704968706961371
2090l2,0.190385024895352484353480685
2090m1,0.356385294947194867052753068
2090m2,0
2090n1,0.472589278241052705239944982
2090n2,1.14403069371917663775105482
2090o1,0.972062464117332753847959086
