CremonaReference,InitialHeight
1856a1,1.83341459017330841314470999
1856a2,0
1856b1,0.279456336533820773137253830
1856c1,0.227615781173565548671121134
1856d1,0.415701641733681777400334682
1856d2,0.141956732204313747859788159
1856e1,0.294627144454450367256970300
1856e2,0.546751893119982621094494015
1856f1,0.0424203078399298497667770518
1856g1,0
1856h1,0.188012044405055178298527189
1856i1,0.227615781173565548671121134
1856j1,0.425870196612941243579364476
1856j2,0.453829713652572938527997040
1856k1,0.188012044405055178298527189
1856l1,1.00819039681656559790596591
1856l2,0
1856m1,0.279456336533820773137253830
1856n1,0.294627144454450367256970300
1856n2,0.546751893119982621094494015
1856o1,0.0424203078399298497667770518
1856p1,0
