CremonaReference,InitialHeight
2574a1,0.249600707703954515556882935
2574a2,0.529547531876338752090698958
2574b1,0
2574b2,0
2574c1,0.131536414425095667219098200
2574c2,0.263072828850191334438196400
2574d1,0
2574d2,0
2574e1,0.208239988736056024859869542
2574f1,0.410520585830088477036454855
2574f2,0
2574g1,0.144673323443074694428101926
2574g2,0.289346646886149388856203853
2574h1,1.00997607953290295934728300
2574h2,0
2574i1,0.293580288823339124475057378
2574j1,0.230119047022010997478644721
2574j2,0
2574j3,0
2574j4,0
2574k1,1.48255470385366860448940466
2574k2,2.41691868472674132112481510
2574l1,0.223715769696918171629949110
2574m1,0
2574m2,1.50405225705404837941539717
2574m3,0
2574m4,0
2574n1,0
2574o1,0.162627854956601514030414937
2574o2,0.487883564869804542091244810
2574p1,0.149741810976451574685885279
2574q1,0
2574q2,0
2574r1,0.660895215241357839078312287
2574r2,0.339474299633276296729033065
2574s1,0.0624001769259886288892207341
2574s2,0.499201415407909031113765871
2574t1,0.323448241537824828394124780
2574t2,0.646896483075649656788249560
2574t3,1.78666407654506625389034440
2574t4,0
2574u1,0.166320707151693394182164055
2574u2,0.260460453669653442065875016
2574v1,0
2574v2,0
2574w1,0.134214008426910737481772496
2574x1,1.85560780366162282519066853
2574x2,1.01147028706876140738815353
2574x3,0
2574x4,0
2574y1,0.187149229167385566657388696
2574y2,0.0810882296938739638412380824
