CremonaReference,InitialHeight
2850a1,0
2850a2,0
2850a3,0
2850a4,0
2850b1,0.335594644903833673601769362
2850b2,0.671189289807667347203538723
2850b3,1.34237857961533469440707745
2850b4,0
2850c1,0
2850c2,0
2850d1,0
2850d2,0
2850d3,0
2850d4,0
2850e1,0.354950451951167944060358052
2850e2,1.20462731359030417700904227
2850e3,0
2850e4,0.432636567372840315068581634
2850f1,0.664713203942067717262605433
2850g1,0.363043171867646421560593445
2850g2,2.59285886795197440363292958
2850h1,0.249052649248153783570414677
2850i1,1.78847321044465024463245134
2850i2,0.121224901310376470631223771
2850i3,0
2850i4,0
2850j1,0
2850j2,0
2850j3,0
2850j4,0
2850k1,0.122805306394037027792645092
2850k2,0.245610612788074055585290185
2850l1,0
2850l2,0
2850l3,0
2850l4,0
2850m1,0.768829692955819695088673125
2850m2,0
2850n1,0.189944403408548174425199899
2850n2,0.639417502046750209916874118
2850o1,0.320955699082983612772613533
2850o2,0.962867097248950838317840598
2850p1,0.383698963403158174594046894
2850p2,0.767397926806316349188093786
2850p3,1.54653803851164361006327515
2850p4,1.65361760186888992763049412
2850q1,1.42378245533742490364306587
2850q2,1.44735237478367290589374794
2850q3,0
2850q4,0
2850r1,1.06573152766527029920099141
2850r2,0
2850r3,0
2850r4,0
2850s1,0.320955699082983612772613533
2850s2,0.278532288488092977251425408
2850t1,1.05489888679404944330034247
2850u1,0.192207423238954923772168281
2850u2,0.384414846477909847544336562
2850v1,0.759777613634192697700799596
2850v2,1.51955522726838539540159919
2850w1,0.757621850788195818483477673
2850w2,0
2850x1,0.109472692327808951639192329
2850x2,0
2850y1,0.205291779041803383065927539
2850y2,4.21346560967125216349626296
2850z1,1.00558121896841584147909976
2850z2,0
2850ba1,0.627916204308417735686423725
2850ba2,0.925359318305689724500738150
2850bb1,0.0265885281576827086905042173
